cat__job_admin.,cat__job_blue-collar,cat__job_entrepreneur,cat__job_housemaid,cat__job_management,cat__job_retired,cat__job_self-employed,cat__job_services,cat__job_student,cat__job_technician,cat__job_unemployed,cat__job_unknown,cat__marital_divorced,cat__marital_married,cat__marital_single,cat__marital_unknown,cat__education_basic.4y,cat__education_basic.6y,cat__education_basic.9y,cat__education_high.school,cat__education_illiterate,cat__education_professional.course,cat__education_university.degree,cat__education_unknown,cat__default_no,cat__default_unknown,cat__default_yes,cat__housing_no,cat__housing_unknown,cat__housing_yes,cat__loan_no,cat__loan_unknown,cat__loan_yes,cat__contact_cellular,cat__contact_telephone,cat__month_apr,cat__month_aug,cat__month_jul,cat__month_jun,cat__month_mar,cat__month_may,cat__day_of_week_fri,cat__day_of_week_mon,cat__day_of_week_thu,cat__day_of_week_tue,cat__day_of_week_wed,cat__poutcome_failure,cat__poutcome_nonexistent,cat__poutcome_success,num__age,num__campaign,num__pdays,num__previous,num__emp.var.rate,num__cons.price.idx,num__cons.conf.idx,num__euribor3m,num__nr.employed
-0.008304668530467116,0.00234126459642503,8.263474670613168e-05,0.0,0.0005379288619811214,-0.014027397550860264,0.0009434650894264,0.001178708976092514,0.0018911725395206447,-0.009248625179914174,0.00019915939321464758,0.0036288376872042464,-0.011318067793979108,0.03166282404102235,0.014549279715973992,-0.00021168454957633552,-0.01983934369539537,0.0034449682921319233,0.0,0.007549877858927547,-1.682262875751559e-05,0.003332451809290688,-0.024381071896845942,-0.006743758389161648,0.023259611124538976,0.00887199774849132,0.0,0.005873120238484325,0.0010656262195743059,-0.011802933684531891,0.0031539544900452566,-0.0008698433263350558,0.005854778017940133,0.18708882673163454,0.004828523983844071,-0.02102251836606667,0.002820357183316528,-0.016634189997938982,0.004751861042157417,-0.0026508140599942414,0.02158879732697643,0.0057747111004172146,0.02567213656615394,0.006771950669718365,0.032416387156496335,-0.02430180991494071,0.07343429987668096,-0.003687059307568185,0.5815244779508624,1.522817300524906,0.08759901512478104,1.217980256549839,-0.07414003915955152,0.06732808861993753,0.05159142288400718,-0.020049213277785367,0.48678419574385623,1.250555332383643
-0.007231598852436462,0.0025596303875100677,8.263474670613168e-05,0.0,0.0005379288619811214,0.020899738892536955,0.0009434650894264,-0.0007793820468962125,-0.0001119672442496765,0.0031428997060107084,0.00019915939321464758,0.002417921268865357,0.019092999599259874,0.007864048892355131,0.016887504462430536,-0.000160140996456311,0.014395544912057828,0.0035969404249709264,0.0,0.011233790382859174,-1.682262875751559e-05,0.002293142002703063,-0.014813564313648196,-0.002755231261269196,0.023259611124538976,0.010777908736970666,0.0,-0.013673496972611138,-0.0013230884074033025,0.00465128938524125,0.0019264759259924832,-0.0008698433263350558,0.002280599184328411,0.0747566181084276,0.1052332475004068,-0.008614214975439077,0.004275488041127113,-0.016634189997938982,-0.002525715431193706,-0.0034088824969927267,0.05013527791044991,7.842764291312017e-05,0.02533712262581656,0.05190696412175401,-0.018605836487187458,0.1110392451220906,0.05251000476547245,-0.01135132665363834,0.5156237876012926,0.765575125391976,0.05620024910318096,1.1142714869009083,-0.0026623906622924697,0.09398344358247908,0.08329843836178598,-0.017692762059049114,0.6494284662170107,1.3876554204753049
0.0469704002021796,0.015519548063327173,0.0011185959290247443,0.0,0.0005379288619811214,0.002310136721646477,0.0006676634117078167,-0.003517792705704626,0.00138427971468366,-0.016936731033420277,0.00019915939321464758,0.0034044313055814246,0.033053975476358896,-0.019819178135304007,0.014405522934832564,-0.0001669456876613596,-0.005541984615366799,0.0010476637871408884,0.0,0.021338019119016623,-1.797566810632984e-05,0.0010191658907260218,-0.0021937788787462064,-0.0039975496904350845,0.033860701886030416,0.014781701538835533,0.0,-0.0033165021234121575,-0.0020018481660968954,-0.0006057566572160246,0.008966722282672032,0.00014734558720412133,0.002280599184328411,0.11141111969507843,0.1462756794100735,-0.0034223053861921014,0.006529009904345103,-0.0008868003854935917,0.0002864942135903922,-0.0033500651489388475,0.024123684597413035,0.008550880412502156,0.042475871793600704,0.11471467918184286,0.00823582278014328,-0.02020029205004544,0.046121829320888305,-0.007710919173878178,0.509167884861156,0.3132409413894294,0.056794836461639776,1.0692259003200126,0.17614189645820263,0.07027907559025216,0.05694914336693451,0.45686372715276524,0.4826650432300372,1.2623530489061956
0.04258801432979449,0.020618192062182784,0.0011185959290247443,0.0,0.0005379288619811214,-0.0020482848874199527,0.0006676634117078167,-0.001216334048921942,0.001270606709164439,-0.016936731033420277,2.7629531577105917e-05,0.0034044313055814246,-0.0027198833915229514,0.029619929631427823,0.013926259345853799,-0.0001669456876613596,-0.0015595015346869328,0.002117123883032062,0.0,0.02200423608752869,-1.797566810632984e-05,0.003332451809290688,-0.00393433980560646,-0.005756709544609449,0.030884990718761017,0.015761859814709348,0.0,-0.0033165021234121575,-0.0010639849335804458,-0.0006699291132893083,0.008966722282672032,0.00014734558720412133,0.003806926427231001,0.09004222154756754,0.1351671064387263,-0.006439584163337742,0.0050738790465345174,-0.0008868003854935917,-0.0015398271191509223,-0.0037214098934572485,0.01703606775541628,0.030885716114768424,0.036881824893028804,-0.028509864697693753,0.030076070054981335,-0.016122645559264123,0.07431206407649513,-0.0020875401093857927,0.4968987985132579,0.5437725869250938,0.07222204497964282,1.0164306227213353,0.08703750891830686,0.06810244953584216,0.05621984131202246,0.39820141863017083,0.4657698905309185,1.282282315665232
-0.008304668530467116,0.00234126459642503,8.263474670613168e-05,0.0,0.0005379288619811214,0.04900151833427494,0.0009434650894264,-0.0017685080172420969,0.002925228346712551,-0.009844436719308604,2.7629531577105917e-05,0.0036288376872042464,-0.011318067793979108,0.010913963849108605,0.015455929376660219,-0.00019976997848523056,0.008295158422736707,0.002683241759587868,0.0,0.007549877858927547,-1.682262875751559e-05,0.003332451809290688,-0.023003631388701904,-0.0055265310417207236,0.023259611124538976,0.009859187878007663,0.0,-0.013673496972611138,-0.0017843819516585,-0.011802933684531891,0.0031539544900452566,-0.0008698433263350558,0.0032797582510482198,0.0645616171672769,0.11316569019414903,-0.005650276369021933,0.002820357183316528,-0.016634189997938982,-0.010001168349415217,-0.0032769905265294897,0.03769290781440079,0.005269621501858803,0.023203595823721997,0.07173479457829728,0.07247263579701681,-0.02150042516516028,0.07439740045982328,-0.003687059307568185,0.5220767753605824,0.7010602364661271,0.056688947236849065,1.1761334767017273,-0.07211871733920154,0.08861022911671632,0.07577713375634568,-0.009054599166757117,0.49487374012076946,1.408977431117508
-0.006979281400651465,0.0025596303875100677,8.263474670613168e-05,0.0,0.0005379288619811214,0.026414780259562523,0.0002922364873315423,-0.0007793820468962125,-0.003828864121016694,-0.018944636242104733,2.7629531577105917e-05,0.0024327796897168517,-0.0014216461818169122,0.00963021333949742,0.015214419494297244,-0.000160140996456311,0.0003195002900586288,0.002117123883032062,0.0,-0.0070223240541409625,-1.682262875751559e-05,0.0025433572624629142,-0.01702619497512496,-0.005008171391590359,0.023259611124538976,0.014733214416677888,0.0,0.0014438608950272476,-0.0010639849335804458,-0.003200868788763726,-0.027536730472918207,-0.0008698433263350558,-0.018209415705461057,0.10429297418145501,0.14897608067450652,-0.010583111549959652,0.002584632519551935,-0.004252011182782907,-0.003848633610906287,-0.0030482548340083743,0.05208758859006519,0.005844656355233274,0.023203595823721997,-0.010603107497036928,-0.02039616967297736,0.10419501736724726,0.04792860466832242,-0.009167842126481333,0.516795192221833,0.4581738164203724,0.04043400812086113,1.1463442920379396,0.16550754011664826,0.09423513616424668,0.046366291030480594,-0.043641934140541905,0.685574466069177,1.3757565251660795
0.012792842638929387,0.0025596303875100677,8.263474670613168e-05,0.0,-0.0007414674342043665,-0.00358751364958067,-0.0008595978913879388,-0.0007793820468962125,0.002153480790852396,-0.013667728302778431,-0.00015043292402660023,0.0021891315874304467,-0.0027198833915229514,0.014955367538521752,0.005420721169997724,-0.0003459850113085201,0.0016948328464716166,-0.0017203587206507814,0.0,-0.00046596186766762355,-1.682262875751559e-05,0.0010191658907260218,-0.014360539288628968,0.15276872902167818,0.03107781640962893,0.013753056140804073,0.0,-0.006552757701235387,-0.0007221989420946172,-0.00564764462079777,0.004344850164907115,-0.00037379246473823657,0.003806926427231001,0.12914887131901082,0.15741926068998272,-0.004090349882490901,0.004275488041127113,-0.005252442629749827,0.005394504890530887,-0.006641844403544768,0.044485834139634174,0.023303510713768846,0.027339507319957723,-0.030573804097269966,-0.013935354270797043,0.09070712018489169,0.05503508646010105,-0.018065312335990374,0.4918408524856817,-0.016223623263500034,0.05766363907154212,1.238777310039246,0.1545344742499346,0.08857907082765387,-0.018629356517624627,-0.0014918781067487083,0.6897913779710596,1.4499004839054113
-0.010149016348188376,0.00234126459642503,8.263474670613168e-05,0.0,0.0005379288619811214,0.04900151833427494,0.0009434650894264,-0.0017685080172420969,0.00255985521834202,-0.009844436719308604,2.7629531577105917e-05,0.0033851895849178414,0.028949120347654435,-0.0015024827292562334,0.015719877762033745,-0.0003198162498436937,-0.0026796300277717976,0.004617795666552104,0.0,0.01795044784609524,-1.682262875751559e-05,0.003332451809290688,-0.023543745157492236,0.11963004308192378,-0.1075716427252857,-0.06917747294167342,0.0,-0.012621253687980956,-0.0014417551499830094,-0.0020694770601831403,0.0031539544900452566,-0.0008698433263350558,0.002280599184328411,0.07041004373232182,0.061910979925137194,-0.006357607750750018,0.002820357183316528,-0.014756561583822532,-0.010001168349415217,-0.0034158984062463986,0.01847667006430373,-0.002273074614085166,0.024045475679016465,0.07173479457829728,0.03935222167478008,-0.02150042516516028,0.06802952798388733,-0.003687059307568185,0.5381261033565864,0.7220272802216414,0.059178203271417935,1.2404691350101855,-0.07231259818341397,0.09219715540898035,0.04229021856336087,0.0008331617354991504,0.5083042700041133,1.327796921630571
-0.0025792633901691587,0.015519548063327173,0.0011185959290247443,0.0,0.0005379288619811214,0.0011003416003081883,-0.0008595978913879388,-0.001216334048921942,0.001270606709164439,0.07797792414508724,3.5795324679602464e-05,0.0029715869337931453,-0.0021083511450294954,0.015399830668707542,-0.00018012600401851,-0.00016859480762585987,0.0022573239744347637,-0.0017203587206507814,0.0,-0.0065136430884948525,-1.797566810632984e-05,-0.005360840621732352,0.008799654995953409,-0.0063245651009508725,0.030351840582445277,0.014781701538835533,0.0,-0.00090559004745549,-0.0019408444231646374,-0.027889318948922437,0.011543949672565177,0.00016757018483965663,0.003806926427231001,0.12952578316074057,0.15605992363061144,-0.0016531811852667886,0.006529009904345103,0.0032414993941814216,0.0011433762008814402,-0.0069362433158036176,0.04191882124662492,0.028289342163932377,0.04188192705225979,0.11325705125999254,-0.005994003622002498,-0.020459396698594902,0.03914880349538191,-0.008100339387483285,0.5040157868102794,0.026734300695025498,0.06427008768187284,1.0817826399119728,0.22879912575846492,0.08477756880636732,-0.0028225637015642643,0.3629882223928633,0.5099799060945114,1.2038199168095298
0.04761178364010652,0.020618192062182784,0.0011185959290247443,0.0,0.0005379288619811214,-0.0032160176226959363,0.0006676634117078167,-0.001216334048921942,0.001270606709164439,-0.01612262857083096,2.7629531577105917e-05,0.0028735848169549488,-0.0027198833915229514,0.026630981189528405,0.013926259345853799,-0.0002183329113042771,-0.0015595015346869328,0.002117123883032062,0.0,0.002243036547414778,-1.797566810632984e-05,0.0012125361152390064,-0.008090096624935227,0.11415638483994812,0.033860701886030416,0.015761859814709348,0.0,-0.0033165021234121575,-0.0010639849335804458,-0.0006699291132893083,0.007739243718619258,0.00014734558720412133,0.0032797582510482198,0.09930942443805348,0.12511658902336176,-0.005279338060079118,0.0050738790465345174,-0.0008868003854935917,-0.0015398271191509223,-0.0037214098934572485,0.041919059445605554,0.007911281956933998,0.036881824893028804,-0.026418612992241748,0.03555377138721313,-0.019176320614898663,0.04768708885056316,-0.0020875401093857927,0.5016878700578706,0.25453985900190296,0.056903842898249464,1.076644875052716,0.04359107124216461,0.08595524639443487,0.0012865909032712696,0.40768740593936603,0.4129586838184091,1.2694990019851233
