cat__job_admin.,cat__job_blue-collar,cat__job_entrepreneur,cat__job_housemaid,cat__job_management,cat__job_retired,cat__job_self-employed,cat__job_services,cat__job_student,cat__job_technician,cat__job_unemployed,cat__job_unknown,cat__marital_divorced,cat__marital_married,cat__marital_single,cat__marital_unknown,cat__education_basic.4y,cat__education_basic.6y,cat__education_basic.9y,cat__education_high.school,cat__education_illiterate,cat__education_professional.course,cat__education_university.degree,cat__education_unknown,cat__default_no,cat__default_unknown,cat__default_yes,cat__housing_no,cat__housing_unknown,cat__housing_yes,cat__loan_no,cat__loan_unknown,cat__loan_yes,cat__contact_cellular,cat__contact_telephone,cat__month_apr,cat__month_aug,cat__month_jul,cat__month_jun,cat__month_mar,cat__month_may,cat__day_of_week_fri,cat__day_of_week_mon,cat__day_of_week_thu,cat__day_of_week_tue,cat__day_of_week_wed,cat__poutcome_failure,cat__poutcome_nonexistent,cat__poutcome_success,num__age,num__campaign,num__pdays,num__previous,num__emp.var.rate,num__cons.price.idx,num__cons.conf.idx,num__euribor3m,num__nr.employed
-0.0027812789674857164,0.0008280208171476662,-0.00037455440673912006,0.001581040807778108,5.515078621646732e-06,-0.0021778301649478084,0.0,0.0001249626113589724,-0.0019212696846935687,0.006094939345082216,-4.365116654702114e-05,0.0026451319035340603,-1.2102827438528121e-05,3.0299573036238424e-05,-0.002059403489093703,-0.0004998698366929734,-0.03167808453772356,0.0032856009314044454,0.0026870967371242366,1.1064903016490513e-05,-1.6680326926326386e-05,-0.0007216156881210678,-0.010751127716101266,-0.0021096945832053543,0.06345231485868855,0.004459260540013291,0.0,-0.00735388035544617,-2.8362240690148794e-06,-0.011292745940484907,0.006459468874857549,-0.002225284887303298,0.0014926452397266681,0.09551607855523996,0.08364294190620764,-0.020975378375066897,0.002921680871857196,0.0020779787919210087,0.004730469337003004,-0.0018098548902551464,-2.7048295209138367e-05,0.02206596372265617,0.043995031466201553,0.005770490134584384,-0.005037092812498146,0.19103381781217346,0.04934705594521057,-0.026658588076355193,0.19569324301848492,0.4637344649745425,0.05765646245105123,0.9898459427787158,-0.07420391166873343,0.06456776166206041,0.06525795050131634,0.6502898666325126,0.3824420234521901,1.7970437960253631
-0.0027801170153553606,0.0008280208171476662,-0.00037455440673912006,0.0011858436158618977,5.515078621646732e-06,-0.0021778301649478084,0.0,0.00012742589316570065,-0.0012844249913645412,-5.45222644504452e-06,-4.365116654702114e-05,0.0006189811874590908,1.2102827438528121e-05,-0.0001699781105365478,-0.002002629829521006,-0.0008064291672509927,-0.0312176012672801,0.014223396628936208,0.0026870967371242366,0.002174025941835083,-1.6680326926326386e-05,-0.0006935669153581378,-0.006495638128893611,-2.665902581646061e-05,0.014055732699657224,0.004161629966286066,0.0,-0.006447105342015098,-2.8362240690148794e-06,0.02243802824996904,0.0033657730524268696,-0.002919234207167368,-0.0008926070988425548,-0.0014303797717577019,0.02336830678661962,-0.010981082736681311,0.002921680871857196,-0.016282322637773693,0.004730469337003004,-0.0017498418112536674,-2.7048295209138367e-05,0.0026567934530380356,0.02017456464842112,0.04433819260966521,-0.009675040411488145,0.11022174836711596,0.0639404695287452,-0.026658588076355193,0.20688881910516752,0.8890810480523896,0.04902437613206616,1.112099878127851,-0.04484747948453088,0.055740906526078986,0.14120802986856207,-0.07629666344882523,0.35910953673337204,2.1380905542219995
-0.0019686996716333093,0.0008280208171476662,-0.00037455440673912006,0.001581040807778108,1.3298238344700473e-05,-0.0021778301649478084,0.0,0.0001249626113589724,-0.0010267745469718069,0.006094939345082216,-4.365116654702114e-05,0.0026451319035340603,-1.2102827438528121e-05,3.0299573036238424e-05,-0.002059403489093703,-0.0004998698366929734,-0.03167808453772356,0.0032856009314044454,0.0026870967371242366,1.1064903016490513e-05,-1.6680326926326386e-05,-0.0007216156881210678,-0.008693076947099084,-0.0021096945832053543,0.06345231485868855,0.004459260540013291,0.0,-0.007417725232264041,-2.8362240690148794e-06,-0.011362474492796313,-0.030056795988107732,-0.002225284887303298,-0.010110248556196261,0.09551607855523996,0.08364294190620764,-0.021267833437778372,0.002921680871857196,0.0021213960625582977,0.004730469337003004,-0.0017511843712219458,-2.7048295209138367e-05,0.02206596372265617,0.043995031466201553,0.0032986747458349118,-0.005037092812498146,0.1910313502361589,0.04934705594521057,-0.026658588076355193,0.19569327136589254,0.4652853541829801,0.05767168221490907,0.9898316215314549,-0.07420391166873343,0.06456776166206041,0.06627842988289587,0.6392627792890236,0.3234691968456886,1.8275018327599608
0.008512250567013381,0.0008280208171476662,-0.00037455440673912006,7.166340996834918e-05,6.345445531735077e-06,0.0013970574920240022,0.0,0.0001249626113589724,-0.0010958114465691722,0.00034114338422214,-4.365116654702114e-05,0.0026530074547453783,-1.2102827438528121e-05,3.0299573036238424e-05,-0.002059403489093703,-0.0002509243753598358,0.002900808779254642,0.003437875613061762,0.0026870967371242366,1.3871604561504025e-05,-1.6680326926326386e-05,-0.0008414387908003125,-0.010751127716101266,0.0012159093053806037,0.04620962230995391,0.004459260540013291,0.0,0.008987918876271659,-2.8362240690148794e-06,0.013335788871876185,0.0069842425011415075,-0.00020689942878950314,0.001491622374429703,0.09551584415789353,0.08364270285854611,-0.011988686704754158,0.0033693831649306578,-0.011768161049149834,0.004730469337003004,-0.0021322846389335197,-2.238249289939831e-05,0.02206596372265617,0.04399748617599248,0.001665235315943918,0.021900006264092865,-0.04215442821905241,0.052442386886404464,-0.026582694570339467,0.23219927185381614,0.34351095831002865,0.052998113808538284,1.083464351774792,-0.04649496128883896,0.06333115903801195,0.0634201131348533,0.5617843228215875,0.43226966978985437,1.7965640287813984
0.008379824488715559,0.0008280208171476662,-0.00037455440673912006,0.00012322605140980603,6.345445531735077e-06,0.0010163168988437405,0.0,0.0001249626113589724,-0.001240655033555347,0.006094939345082216,-4.365116654702114e-05,0.0026451319035340603,-1.2102827438528121e-05,3.0299573036238424e-05,-0.002002629829521006,-0.0004998698366929734,0.002870534813324485,0.001971027987857947,0.0014077766740204032,-0.0001161814816731504,-1.6680326926326386e-05,-0.0007216156881210678,-0.010751127716101266,-2.665902581646061e-05,0.04667350833144569,0.004459260540013291,0.0,0.008987918876271659,-2.8362240690148794e-06,0.013335788871876185,0.0069842425011415075,-3.829502452671649e-05,0.0014926452397266681,0.09551584415789353,0.0786494712451776,-0.006715976404441481,0.002921680871857196,-0.011768161049149834,0.004730469337003004,-0.002726906162063064,-2.238249289939831e-05,0.02206596372265617,0.044790209408327404,0.001665235315943918,-0.005093063265042476,0.17320819603074464,0.049747412793237,-0.026659175402535897,0.19348474873348878,0.03247494039855969,0.054168637518993895,1.0723266401679565,-0.04655932217405838,0.055758755010331555,0.05812642921638176,0.5645866269209063,0.4523787789791191,1.9003265004593173
0.008316377052430822,0.0008280208171476662,-0.00037455440673912006,0.00023474359344634343,6.345445531735077e-06,0.0013807037458123254,0.0,0.0001249626113589724,-0.001119292974257844,0.00034114338422214,-4.365116654702114e-05,0.0026451319035340603,1.2102827438528121e-05,-0.0001699781105365478,-0.002002629829521006,-0.0002509243753598358,0.0025937338692125604,0.002526049574011648,0.0017272731630164893,-0.0001161814816731504,-1.6680326926326386e-05,-0.0008414387908003125,-0.010751127716101266,-0.002094434323707521,0.06392488012166442,0.004459260540013291,0.0,0.008987918876271659,-2.8362240690148794e-06,0.013335788871876185,0.004876723188438614,-0.00019664115356870707,0.001491622374429703,0.09551584415789353,0.0786494712451776,-0.012015263990781271,0.0028961436220861086,0.0020779787919210087,0.004730469337003004,-0.001955868736290024,-2.238249289939831e-05,0.02206596372265617,0.04399748617599248,-0.010782221404067573,-0.005095083769382072,-0.04113791762276784,0.05191663451738733,-0.026659175402535897,0.23219927185381614,0.3208032215020754,0.060164884204422835,1.031828109191036,-0.04663170398956287,0.05472536065410514,0.059809223263693305,0.5598804178404319,0.43820947575005226,1.8055605781944062
0.008512250567013381,0.0008280208171476662,-0.00037455440673912006,0.001580178563283444,6.345445531735077e-06,0.0013970574920240022,0.0,0.0001249626113589724,-0.0010958114465691722,0.00034114338422214,-4.365116654702114e-05,0.0026451319035340603,-1.2102827438528121e-05,3.0299573036238424e-05,-0.002059403489093703,-0.0002509243753598358,0.0025937338692125604,0.003292876063266563,0.0026870967371242366,-0.00014565184789579227,-1.6680326926326386e-05,-0.0008414387908003125,-0.010751127716101266,-0.0021096945832053543,0.06346099410017263,0.004459260540013291,0.0,0.008987918876271659,-2.8362240690148794e-06,0.013335788871876185,0.0069842425011415075,-0.002225284887303298,0.001491622374429703,0.09551584415789353,0.08364270285854611,-0.012479150012273062,0.0033693831649306578,-0.011768161049149834,0.004730469337003004,-0.0020151812676643547,-2.238249289939831e-05,0.02206596372265617,0.04399748617599248,0.011089531073598127,0.021875029961653608,-0.04215369440994763,0.052442386886404464,-0.026625213257159813,0.19569324301848492,0.4261854233705068,0.05366051067198321,1.011709627392572,-0.0742162021969309,0.06333115903801195,0.06502912571326903,0.5804343920143438,0.3506181387549547,1.7965640287813984
0.005903582218817776,0.0008280208171476662,-0.00037455440673912006,0.00012408829590447037,1.3903838114562647e-05,0.0010163168988437405,0.0,0.0001249626113589724,-0.0008574941718934902,0.006094939345082216,-4.365116654702114e-05,0.0026451319035340603,-1.2102827438528121e-05,3.0299573036238424e-05,-0.002002629829521006,-0.0004998698366929734,0.0025634599032824034,0.003292876063266563,0.0014077766740204032,1.1064903016490513e-05,-1.6680326926326386e-05,-0.0007216156881210678,0.025567165541692888,-0.002094434323707521,0.06392488012166442,0.004459260540013291,0.0,-0.007417725232264041,0.00011486707479510266,0.013419736579953056,-0.03868335024092588,0.0015141615067929572,0.0014926452397266681,0.09551617188096319,0.0786492182197131,-0.0110721410195001,0.002921680871857196,0.0021213960625582977,0.004730469337003004,-0.0026682356430298626,-2.238249289939831e-05,0.02206596372265617,0.044790209408327404,-0.0007236114665523072,-0.005100364030370875,0.17320518326890835,0.04968856114380494,-0.02665965223532796,0.1934847770808964,0.05453122924135782,0.05295784776772819,0.9935915698375186,-0.04655903224033935,0.055896296678856,0.06089614533976448,0.5747235677861808,0.44732290160723726,1.9003265004593173
-0.0028330978676892123,-0.0012508436113708814,-0.00037455440673912006,0.00012408829590447037,5.515078621646732e-06,0.0013970574920240022,0.0,0.0001249626113589724,-0.0019212696846935687,0.00034114338422214,-4.365116654702114e-05,0.0026451319035340603,-1.2102827438528121e-05,3.0299573036238424e-05,-0.002002629829521006,-0.0002509243753598358,-0.03187991097725794,0.007549954243537225,0.0026870967371242366,1.3871604561504025e-05,-1.6680326926326386e-05,-0.0008414387908003125,-0.010751127716101266,-0.002094434323707521,0.0581008729050964,0.004459260540013291,0.0,-0.00735388035544617,-2.8362240690148794e-06,-0.011292745940484907,0.006459468874857549,-0.00020689942878950314,0.001491622374429703,0.09551607855523996,0.07864971029283913,-0.012185588541427698,0.0033693831649306578,-0.011768161049149834,0.004730469337003004,-0.00203377378950377,-2.7048295209138367e-05,0.02206596372265617,0.043995031466201553,0.001665235315943918,0.02175454970211814,-0.04223010450483731,0.052061236825113315,-0.026624625930979105,0.23219927185381614,0.3809969460916269,0.04903143953631586,1.0081656522905929,-0.04599247274762417,0.055105083139011315,0.05731987072220449,0.5710799675009236,0.3959032787173396,1.797302814182059
-0.0027812789674857164,0.0008280208171476662,-0.00037455440673912006,0.001580178563283444,6.345445531735077e-06,-0.023400661679325502,0.0,0.0001249626113589724,-0.0015724062673915047,0.00034114338422214,-4.365116654702114e-05,0.0026451319035340603,-1.2102827438528121e-05,3.0299573036238424e-05,-0.002059403489093703,-0.0002509243753598358,0.002900808779254642,0.010999418327716563,0.0017272731630164893,1.1064903016490513e-05,-1.6680326926326386e-05,0.006857499336542395,-0.010751127716101266,-4.191928531429414e-05,0.04620962230995391,0.004459260540013291,0.0,0.008987918876271659,-2.8362240690148794e-06,0.01240353268897328,0.00429426576982344,-0.000773728826918426,0.001491622374429703,0.09551584415789353,0.08364270285854611,-0.01192440660083612,0.0033693831649306578,-0.011768161049149834,0.004730469337003004,-0.0018387653650208588,-2.7048295209138367e-05,0.02206596372265617,0.043995031466201553,-0.027284532853255987,-0.005039113316837742,-0.04628448586110074,0.04443088377901927,-0.026659175402535897,0.19569324301848492,0.3949039959453377,0.05375807895035906,1.1215004840784006,-0.07428994059708251,0.06333837469185925,0.06378379697880161,0.545868712695345,0.3267452162511282,1.8166601029120404
